timestamp,gpu0_util_pct,gpu0_mem_mb,gpu0_power_w,gpu1_util_pct,gpu1_mem_mb,gpu1_power_w,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_gb,mem_available_gb,mem_buff_cache_gb,train_epoch,train_step,train_loss,train_lr,epoch_progress_pct
2026-03-24 18:44:17,100,33327,98.38,0,33325,84.44,209.72,204.70,247.20,177,325,326,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:44:27,100,33327,97.45,0,33325,83.47,204.59,203.81,246.46,180,323,305,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:44:37,100,33327,96.72,0,33325,82.75,211.81,205.42,246.52,180,323,308,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:44:48,100,33327,96.17,0,33325,82.50,204.34,204.06,245.64,180,322,310,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:44:58,100,33327,306.19,100,33325,296.86,203.22,203.82,245.12,180,323,314,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:45:08,40,33327,287.11,58,33325,247.09,210.10,205.34,245.17,182,320,317,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:45:18,93,33327,314.70,96,33325,305.70,204.67,204.27,244.40,178,324,321,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:45:28,100,33327,98.19,0,33325,84.91,233.62,210.47,245.98,179,324,325,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:45:38,100,33327,97.26,0,33325,83.96,260.30,216.94,247.71,179,324,328,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:45:48,100,33327,96.67,0,33325,83.36,287.00,224.09,249.71,179,324,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:45:59,100,33327,96.15,0,33325,83.11,308.25,230.71,251.58,179,324,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:46:09,100,33327,95.66,0,33325,82.75,325.98,237.07,253.43,179,324,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:46:19,100,33327,94.68,0,33325,82.87,327.18,240.35,254.33,180,322,320,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:46:29,100,33327,94.44,0,33325,82.39,318.14,242.41,254.77,178,325,312,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:46:39,100,33327,290.27,100,33325,299.96,330.92,247.64,256.34,178,324,316,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:46:49,100,33327,298.18,100,33325,301.78,339.21,252.17,257.72,178,324,320,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:46:59,100,33327,98.14,0,33325,84.07,343.57,255.97,258.90,178,324,324,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:47:10,100,33327,97.21,0,33325,83.12,347.82,259.76,260.10,178,325,329,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:47:20,100,33327,96.65,0,33325,83.12,351.99,263.55,261.33,177,325,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:47:30,100,33327,96.17,0,33325,82.27,355.77,267.26,262.56,177,325,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:47:40,100,33327,95.90,0,33325,81.90,360.08,271.12,263.87,177,326,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:47:50,0,33327,83.11,100,33325,96.19,335.13,268.77,263.18,181,322,319,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:48:00,0,33327,82.39,100,33325,95.68,300.36,263.49,261.52,181,321,302,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:48:10,0,33327,82.14,100,33325,95.41,266.80,257.56,259.62,182,320,304,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:48:21,0,33327,81.86,100,33325,95.27,231.35,250.28,257.23,182,320,305,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:48:31,0,33327,81.74,100,33325,95.09,202.07,243.38,254.91,181,321,307,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:48:41,0,33327,81.75,100,33325,94.96,209.85,243.58,254.84,177,325,311,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:48:51,96,33327,174.44,93,33325,113.03,226.44,246.02,255.52,178,325,315,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:49:01,100,33327,298.96,100,33325,293.86,240.02,248.29,256.15,177,325,319,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:49:11,100,33327,167.16,100,33325,254.45,258.08,251.89,257.24,177,325,323,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:49:21,0,33327,84.00,100,33325,96.43,274.49,255.62,258.40,178,324,327,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:49:32,0,33327,83.08,100,33325,95.73,285.08,258.50,259.31,177,325,331,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:49:42,0,33327,82.35,100,33325,95.38,298.93,262.34,260.55,177,325,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:49:52,0,33327,83.33,100,33325,100.49,310.65,266.05,261.77,177,325,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:50:02,0,33327,82.39,100,33325,99.89,321.06,269.76,263.02,177,325,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:50:12,0,33327,81.93,100,33325,99.55,306.84,268.42,262.66,178,324,323,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:50:22,0,33327,81.87,100,33325,99.36,311.00,270.60,263.43,178,324,326,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:50:33,0,33327,81.62,100,33325,99.13,312.88,272.32,264.07,178,325,330,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:50:43,0,33327,81.50,100,33325,98.91,311.54,273.37,264.50,177,326,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:50:53,0,33327,81.04,100,33325,98.81,314.14,275.18,265.19,179,324,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:51:03,0,33327,80.94,100,33325,98.78,316.17,276.89,265.85,178,325,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:51:13,0,33327,80.92,100,33325,98.54,317.62,278.51,266.49,177,325,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:51:23,0,33327,80.70,100,33325,98.55,321.67,280.66,267.33,177,325,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:51:34,0,33327,80.68,100,33325,98.53,322.14,282.12,267.94,177,325,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:51:44,0,33327,80.70,100,33325,98.57,316.65,282.27,268.14,177,325,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:51:54,0,33327,80.68,100,33325,98.41,311.92,282.39,268.33,177,325,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:52:04,0,33327,80.56,100,33325,98.29,308.08,282.54,268.54,177,325,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:52:14,0,33327,80.55,100,33325,98.28,301.95,282.08,268.53,178,324,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:52:24,0,33327,80.55,100,33325,98.32,261.74,274.23,266.19,181,321,320,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:52:35,0,33327,80.55,100,33325,98.23,247.42,270.76,265.15,178,325,319,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:52:45,0,33327,80.43,100,33325,98.19,229.91,266.26,263.74,177,325,322,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:52:55,100,33327,299.23,100,33325,299.68,211.77,261.20,262.12,178,325,325,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:53:05,100,33327,305.01,100,33325,311.38,208.17,258.78,261.33,177,325,328,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:53:15,0,33327,108.27,100,33325,102.98,217.64,259.11,261.40,177,325,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:53:25,0,33327,82.84,100,33325,100.61,234.10,261.28,262.08,178,325,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:53:35,0,33327,82.35,100,33325,100.08,248.94,263.56,262.82,178,325,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:53:45,0,33327,82.11,100,33325,99.73,260.82,265.62,263.50,176,326,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:53:56,0,33327,266.96,9,33325,258.73,243.18,261.78,262.28,180,322,322,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:54:06,100,33327,291.96,100,33325,287.93,229.07,258.03,261.04,177,325,305,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:54:16,0,33327,99.01,0,33325,103.90,250.74,261.72,262.21,178,324,308,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:54:27,0,33327,84.22,0,33325,84.57,273.11,266.14,263.65,178,324,312,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:54:37,0,33327,83.57,0,33325,83.72,297.46,271.56,265.43,178,324,317,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:54:47,0,33327,83.11,0,33325,83.12,324.94,278.31,267.70,179,324,320,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:54:57,0,33327,82.72,0,33325,83.14,348.31,284.85,269.94,178,325,323,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:55:08,0,33327,82.50,0,33325,82.75,365.62,290.65,271.99,179,324,325,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:55:18,100,33327,93.48,0,33325,82.46,380.44,296.28,274.02,178,324,328,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:55:28,100,33327,94.21,0,33325,81.98,393.27,301.79,276.05,179,324,331,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:55:38,100,33327,94.01,0,33325,82.10,404.61,307.20,278.08,178,324,334,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:55:49,100,33327,93.96,0,33325,81.81,416.48,312.95,280.26,179,324,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:55:59,100,33327,93.94,0,33325,81.88,419.36,316.98,281.93,179,324,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:56:10,100,33327,93.79,0,33325,81.57,417.09,321.52,283.98,179,323,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:56:20,100,33327,93.71,0,33325,81.57,400.55,321.15,284.26,182,321,328,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:56:30,100,33327,93.73,0,33325,81.59,385.24,320.40,284.41,178,324,312,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:56:40,100,33327,93.71,0,33325,81.71,381.26,321.68,285.21,179,323,314,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:56:50,100,33327,93.72,0,33325,81.47,375.01,322.32,285.81,179,323,316,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:57:00,100,33327,93.71,0,33325,81.47,367.72,322.51,286.26,179,324,319,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:57:10,100,33327,93.67,0,33325,81.71,359.21,322.18,286.55,179,324,321,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:57:21,100,33327,93.70,0,33325,81.81,347.35,320.87,286.50,178,324,324,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:57:31,100,33327,93.67,0,33325,81.69,333.34,318.75,286.18,179,324,326,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:57:41,100,33327,93.68,0,33325,81.47,317.73,315.89,285.60,178,324,329,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:57:51,0,33327,81.22,100,33325,94.31,299.14,311.97,284.65,179,323,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:58:01,0,33327,81.22,100,33325,94.08,284.34,308.37,283.77,178,324,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:58:11,0,33327,81.10,100,33325,94.22,271.61,304.86,282.89,177,325,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:58:21,0,33327,81.04,100,33325,94.42,250.99,299.36,281.34,177,325,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:58:31,0,33327,80.92,100,33325,94.32,221.29,291.47,278.97,179,324,330,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:58:42,0,33327,80.79,100,33325,94.39,190.03,282.45,276.16,177,325,319,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:58:52,0,33327,80.92,100,33325,94.41,171.11,275.34,273.92,177,325,321,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:59:02,0,33327,80.80,100,33325,94.46,157.33,268.96,271.86,178,325,319,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:59:12,0,33327,80.82,100,33325,94.48,144.44,262.52,269.73,177,325,316,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:59:22,100,33327,306.11,100,33325,313.42,132.33,256.01,267.53,177,325,319,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:59:32,100,33327,314.81,100,33325,306.07,136.21,252.74,266.34,177,325,323,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:59:43,0,33327,84.10,100,33325,97.73,154.17,252.72,266.19,177,325,327,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 18:59:53,0,33327,83.57,100,33325,96.95,172.58,253.42,266.27,177,325,331,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:00:03,100,33327,299.11,100,33325,327.76,189.68,254.41,266.46,177,325,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:00:13,100,33327,312.50,100,33325,300.17,205.16,255.58,266.71,178,325,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:00:23,0,33327,85.29,0,33325,86.73,204.81,253.92,266.05,179,323,318,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:00:33,0,33327,84.88,0,33325,85.99,188.07,248.71,264.23,181,322,306,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:00:44,0,33327,84.15,0,33325,85.03,179.35,244.81,262.79,178,325,304,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:00:54,0,33327,83.57,0,33325,84.42,201.03,247.29,263.40,178,325,307,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:01:04,0,33327,83.32,0,33325,84.08,222.08,250.27,264.20,178,325,311,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:01:14,0,33327,82.35,0,33325,83.84,252.65,255.66,265.74,178,324,314,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:01:24,0,33327,81.99,0,33325,83.60,271.25,259.56,266.90,178,325,317,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:01:34,0,33327,81.89,0,33325,83.36,289.02,263.75,268.19,177,325,321,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:01:45,0,33327,81.87,0,33325,83.24,302.83,267.55,269.38,178,324,325,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:01:55,0,33327,81.60,0,33325,83.24,311.06,270.49,270.32,178,325,329,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:02:05,100,33327,94.21,0,33325,83.26,315.67,272.81,271.08,178,325,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:02:15,100,33327,94.07,0,33325,83.00,311.82,273.41,271.29,178,325,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:02:25,100,33327,94.03,0,33325,82.63,298.41,271.83,270.80,178,325,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:02:35,100,33327,93.96,0,33325,82.51,277.16,268.16,269.62,177,325,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:02:46,100,33327,309.71,100,33325,300.48,261.10,264.98,268.56,177,325,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:02:56,97,33327,295.28,99,33325,310.80,262.22,265.07,268.55,177,325,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:03:06,100,33327,98.16,0,33325,84.97,276.34,268.00,269.47,178,325,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:03:16,100,33327,97.28,0,33325,84.03,281.63,269.45,269.93,179,324,331,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:03:26,100,33327,96.87,0,33325,83.35,253.33,263.84,268.10,181,321,309,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:03:36,100,33327,96.43,0,33325,83.23,236.40,259.87,266.76,182,320,305,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:03:46,100,33327,96.14,0,33325,82.75,206.13,252.61,264.33,183,320,306,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:03:57,100,33327,95.90,0,33325,82.38,180.69,245.63,261.93,182,320,308,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:04:07,100,33327,95.66,0,33325,82.38,158.44,238.72,259.51,182,320,309,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:04:17,78,33327,262.12,100,33325,259.61,150.24,234.25,257.83,180,322,312,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:04:27,100,33327,268.94,100,33325,280.57,155.59,232.63,257.04,178,324,316,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:04:37,100,33327,324.47,100,33325,319.25,189.68,237.41,258.34,179,324,320,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:04:47,100,33327,98.19,0,33325,85.15,217.44,241.80,259.54,179,324,324,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:04:58,100,33327,97.46,0,33325,84.54,245.56,247.01,261.05,178,324,327,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:05:08,100,33327,96.99,0,33325,84.08,268.33,251.83,262.47,178,324,331,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:05:18,100,33327,96.70,0,33325,83.96,287.94,256.57,263.89,178,324,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:05:29,100,33327,305.93,100,33325,305.80,305.67,261.39,265.39,178,325,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:05:39,100,33327,98.18,0,33325,85.05,324.32,266.82,267.11,178,325,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:05:49,100,33327,97.43,0,33325,83.83,343.35,273.92,269.43,179,324,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:05:59,100,33327,96.99,0,33325,83.40,320.31,271.32,268.63,182,320,314,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:06:10,75,33327,257.10,100,33325,273.97,298.31,268.16,267.63,182,320,300,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:06:20,100,33327,98.38,0,33325,85.71,311.34,271.87,268.84,179,323,300,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:06:30,100,33327,97.40,100,33325,122.54,331.12,277.38,270.67,179,324,304,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:06:40,100,33327,98.43,0,33325,86.12,350.23,283.25,272.65,180,322,309,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:06:51,100,33327,97.46,0,33325,84.67,363.12,288.23,274.38,180,322,313,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:07:01,100,33327,96.97,0,33325,84.13,371.95,292.60,275.95,179,323,317,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:07:11,100,33327,96.69,0,33325,83.84,374.50,295.75,277.16,178,324,320,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:07:21,100,33327,96.21,0,33325,83.60,373.20,298.07,278.11,179,324,324,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:07:32,100,33327,306.73,100,33325,307.01,371.40,300.16,279.01,178,324,328,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:07:42,100,33327,285.43,100,33325,299.48,373.86,303.02,280.16,180,322,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:07:52,100,33327,99.71,0,33325,87.57,382.07,307.12,281.74,180,323,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:08:02,100,33327,98.18,0,33325,86.48,387.70,310.79,283.21,178,324,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:08:12,100,33327,97.48,0,33325,85.58,388.53,313.52,284.39,180,322,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:08:23,100,33327,96.97,0,33325,85.15,388.32,315.90,285.48,178,324,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:08:33,96,33327,305.67,95,33325,309.49,392.35,319.15,286.86,178,324,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:08:43,100,33327,97.43,0,33325,84.93,380.25,319.04,287.18,182,321,320,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:08:53,100,33327,96.83,0,33325,84.56,371.83,319.15,287.55,179,323,318,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:09:03,100,33327,96.41,0,33325,83.96,378.36,322.28,288.90,180,322,321,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:09:13,100,33327,96.15,0,33325,83.72,385.14,325.58,290.34,179,323,325,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:09:23,100,33327,95.17,0,33325,83.72,392.56,329.13,291.87,181,322,329,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:09:34,100,33327,94.93,0,33325,83.24,394.71,331.69,293.10,180,322,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:09:44,100,33327,94.87,0,33325,83.00,391.08,333.00,293.94,180,322,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:09:54,100,33327,296.93,100,33325,306.96,384.49,333.51,294.53,179,324,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:10:04,0,33327,83.24,100,33325,100.00,383.54,335.00,295.43,181,321,329,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:10:14,0,33327,82.66,100,33325,99.73,370.47,334.40,295.87,179,324,311,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:10:25,0,33327,82.23,100,33325,99.56,372.53,336.01,296.80,179,323,315,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:10:35,0,33327,81.99,100,33325,99.40,375.29,337.82,297.81,180,323,318,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:10:45,0,33327,81.70,100,33325,99.40,378.45,339.73,298.86,180,322,322,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:10:55,0,33327,81.50,100,33325,99.40,381.13,341.56,299.89,179,324,326,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:11:05,0,33327,81.57,100,33325,99.18,384.88,343.66,301.03,179,323,329,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:11:15,0,33327,81.33,100,33325,99.12,388.00,345.69,302.14,180,323,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:11:25,0,33327,81.21,100,33325,99.14,394.16,348.40,303.49,180,322,334,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:11:36,0,33327,81.21,100,33325,99.01,394.08,349.91,304.46,180,323,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:11:46,0,33327,80.92,100,33325,98.96,391.46,350.80,305.24,180,322,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:11:56,0,33327,81.83,100,33325,96.19,393.12,352.50,306.28,179,323,334,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:12:06,0,33327,81.47,100,33325,95.93,389.52,353.07,306.96,179,323,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:12:16,0,33327,81.49,100,33325,95.71,384.20,353.14,307.48,178,324,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:12:27,0,33327,81.25,100,33325,95.54,381.10,353.51,308.09,179,324,330,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:12:37,100,33327,305.17,100,33325,289.70,370.81,352.23,308.16,179,323,331,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:12:47,100,33327,305.43,100,33325,302.71,364.32,351.46,308.38,179,324,324,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:12:57,0,33327,147.90,100,33325,261.72,368.75,352.80,309.28,178,324,327,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:13:07,0,33327,83.92,100,33325,98.87,379.04,355.53,310.63,179,323,329,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:13:17,0,33327,82.84,100,33325,98.22,387.59,358.13,311.96,179,323,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:13:27,0,33327,82.47,100,33325,97.89,398.15,361.37,313.51,179,324,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:13:38,0,33327,82.23,100,33325,97.43,409.37,364.98,315.20,179,324,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:13:48,0,33327,81.87,100,33325,97.17,418.81,368.45,316.86,179,324,334,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:13:58,100,33327,288.28,100,33325,296.31,422.22,370.86,318.20,179,324,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:14:08,100,33327,95.89,0,33325,85.22,424.63,373.07,319.48,179,323,328,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:14:18,100,33327,95.12,0,33325,84.32,421.19,374.02,320.37,179,324,331,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-24 19:14:28,100,33327,94.93,0,33325,84.21,422.84,375.92,321.56,179,324,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
